date,product_id,store,price_usd,price_original,currency_original,product_name_found,url_found,flagged,flag_reason
2026-06-28,cafe,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=cafe+molido&post_type=product,True,Sin resultados para 'cafe molido'
2026-06-28,cafe,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=cafe+molido&post_type=product,True,Sin resultados para 'cafe molido'
2026-06-28,cafe,trio,0.0,,USD,,https://triomcbo.com/?s=cafe+molido&post_type=product,True,Sin resultados para 'cafe molido'
2026-06-28,caraotas,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=caraotas+negras&post_type=product,True,Sin resultados para 'caraotas negras'
2026-06-28,caraotas,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=caraotas+negras&post_type=product,True,Sin resultados para 'caraotas negras'
2026-06-28,caraotas,trio,0.0,,USD,,https://triomcbo.com/?s=caraotas+negras&post_type=product,True,Sin resultados para 'caraotas negras'
2026-06-28,carne_molida,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=carne+molida&post_type=product,True,Sin resultados para 'carne molida'
2026-06-28,carne_molida,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=carne+molida&post_type=product,True,Sin resultados para 'carne molida'
2026-06-28,carne_molida,trio,0.0,,USD,,https://triomcbo.com/?s=carne+molida&post_type=product,True,Sin resultados para 'carne molida'
2026-06-28,cebolla,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=cebolla&post_type=product,True,Sin resultados para 'cebolla'
2026-06-28,cebolla,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=cebolla&post_type=product,True,Sin resultados para 'cebolla'
2026-06-28,cebolla,trio,0.0,,USD,,https://triomcbo.com/?s=cebolla&post_type=product,True,Sin resultados para 'cebolla'
2026-06-28,harina_maiz,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=harina+de+maiz&post_type=product,True,Sin resultados para 'harina de maiz'
2026-06-28,harina_maiz,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=harina+de+maiz&post_type=product,True,Sin resultados para 'harina de maiz'
2026-06-28,harina_maiz,trio,0.0,,USD,,https://triomcbo.com/?s=harina+de+maiz&post_type=product,True,Sin resultados para 'harina de maiz'
2026-06-28,huevos,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=huevos&post_type=product,True,Sin resultados para 'huevos'
2026-06-28,huevos,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=huevos&post_type=product,True,Sin resultados para 'huevos'
2026-06-28,huevos,trio,0.0,,USD,,https://triomcbo.com/?s=huevos&post_type=product,True,Sin resultados para 'huevos'
2026-06-28,leche_polvo,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=leche+completa&post_type=product,True,Sin resultados para 'leche completa'
2026-06-28,leche_polvo,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=leche+completa&post_type=product,True,Sin resultados para 'leche completa'
2026-06-28,leche_polvo,trio,0.0,,USD,,https://triomcbo.com/?s=leche+completa&post_type=product,True,Sin resultados para 'leche completa'
2026-06-28,lentejas,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=lentejas&post_type=product,True,Sin resultados para 'lentejas'
2026-06-28,lentejas,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=lentejas&post_type=product,True,Sin resultados para 'lentejas'
2026-06-28,lentejas,trio,0.0,,USD,,https://triomcbo.com/?s=lentejas&post_type=product,True,Sin resultados para 'lentejas'
2026-06-28,mantequilla,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=mantequilla&post_type=product,True,Sin resultados para 'mantequilla'
2026-06-28,mantequilla,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=mantequilla&post_type=product,True,Sin resultados para 'mantequilla'
2026-06-28,mantequilla,trio,0.0,,USD,,https://triomcbo.com/?s=mantequilla&post_type=product,True,Sin resultados para 'mantequilla'
2026-06-28,margarina,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=margarina&post_type=product,True,Sin resultados para 'margarina'
2026-06-28,margarina,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=margarina&post_type=product,True,Sin resultados para 'margarina'
2026-06-28,margarina,trio,0.0,,USD,,https://triomcbo.com/?s=margarina&post_type=product,True,Sin resultados para 'margarina'
2026-06-28,papa,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=papa&post_type=product,True,Sin resultados para 'papa'
2026-06-28,papa,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=papa&post_type=product,True,Sin resultados para 'papa'
2026-06-28,papa,trio,0.0,,USD,,https://triomcbo.com/?s=papa&post_type=product,True,Sin resultados para 'papa'
2026-06-28,pasta,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=spaghetti&post_type=product,True,Sin resultados para 'spaghetti'
2026-06-28,pasta,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=spaghetti&post_type=product,True,Sin resultados para 'spaghetti'
2026-06-28,pasta,trio,0.0,,USD,,https://triomcbo.com/?s=spaghetti&post_type=product,True,Sin resultados para 'spaghetti'
2026-06-28,platano,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=platano&post_type=product,True,Sin resultados para 'platano'
2026-06-28,platano,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=platano&post_type=product,True,Sin resultados para 'platano'
2026-06-28,platano,trio,0.0,,USD,,https://triomcbo.com/?s=platano&post_type=product,True,Sin resultados para 'platano'
2026-06-28,pollo,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=pechuga+de+pollo&post_type=product,True,Sin resultados para 'pechuga de pollo'
2026-06-28,pollo,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=pechuga+de+pollo&post_type=product,True,Sin resultados para 'pechuga de pollo'
2026-06-28,pollo,trio,0.0,,USD,,https://triomcbo.com/?s=pechuga+de+pollo&post_type=product,True,Sin resultados para 'pechuga de pollo'
2026-06-28,queso_blanco,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=queso+blanco&post_type=product,True,Sin resultados para 'queso blanco'
2026-06-28,queso_blanco,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=queso+blanco&post_type=product,True,Sin resultados para 'queso blanco'
2026-06-28,queso_blanco,trio,0.0,,USD,,https://triomcbo.com/?s=queso+blanco&post_type=product,True,Sin resultados para 'queso blanco'
2026-06-28,sal,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=sal+refinada&post_type=product,True,Sin resultados para 'sal refinada'
2026-06-28,sal,superfresh,0.0,,USD,,https://superfreshmarket.com.ve/?s=sal+refinada&post_type=product,True,Sin resultados para 'sal refinada'
2026-06-28,sal,trio,0.0,,USD,,https://triomcbo.com/?s=sal+refinada&post_type=product,True,Sin resultados para 'sal refinada'
2026-06-28,sardinas,angelicas,0.0,,USD,,https://angelicasmarket.com/?s=sardinas&post_type=product,True,Sin resultados para 'sardinas'
